"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","zip.code","residential.units","commercial.units","total.units","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.date","sale.price","gross.square.feet","land.square.feet","furnished.at.time.of.sale","year_group"
"3497",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1336,56,NA,"B9"," 1785 PACIFIC STREET                       ",11213,2,0,2,1905,1," B9 ","10/23/15",145000,2003,1633,0,"< 1940"
"3498",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1336,83,NA,"B9"," 1741 PACIFIC STREET                       ",11213,2,0,2,1923,1," B9 ","10/7/15",3e+05,1600,3050,0,"< 1940"
"3499",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1338,61,NA,"B1"," 1905A PACIFIC STREET                      ",11233,2,0,2,1910,1," B1 ","9/1/15",550000,2016,1600,1,"< 1940"
"3500",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1338,62,NA,"B1"," 1905 PACIFIC STREET                       ",11233,2,0,2,1910,1," B1 ","6/8/15",190000,2016,1600,0,"< 1940"
"3501",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1338,62,NA,"B1"," 1905 PACIFIC STREET                       ",11233,2,0,2,1910,1," B1 ","5/5/15",160000,2016,1600,0,"< 1940"
"3502",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1338,69,NA,"B9"," 1893 PACIFIC STREET                       ",11233,2,0,2,1910,1," B9 ","11/18/15",389000,1472,1600,0,"< 1940"
"3503",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1339,67,NA,"B9"," 1983 PACIFIC STREET                       ",11233,2,0,2,1910,1," B9 ","4/2/15",765000,1280,1667,0,"< 1940"
"3504",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1343,40,NA,"B9"," 1794 PACIFIC STREET                       ",11233,2,0,2,1920,1," B9 ","8/28/15",405600,1458,1831,1,"< 1940"
"3505",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1343,40,NA,"B9"," 1794 PACIFIC STREET                       ",11233,2,0,2,1920,1," B9 ","5/29/15",2e+05,1458,1831,1,"< 1940"
"3506",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1343,78,NA,"B9"," 1761 DEAN STREET                          ",11233,2,0,2,1920,1," B9 ","4/23/15",640000,1120,1759,0,"< 1940"
"3507",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1348,4,NA,"B2"," 107 SCHENECTADY AVENUE                    ",11213,2,0,2,2004,1," B2 ","6/15/15",545000,2300,2300,0,"> 1979"
"3508",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1348,5,NA,"B1"," 105 SCHENECTADY AVENUE                    ",11213,2,0,2,1900,1," B1 ","10/8/15",295000,2300,2300,0,"< 1940"
"3509",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1348,12,NA,"B9"," 1666 DEAN STREET                          ",11213,2,0,2,1920,1," B9 ","11/19/15",4e+05,1280,2679,1,"< 1940"
"3510",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1354,14,NA,"S2"," 1524 BERGEN STREET                        ",11213,2,1,3,1899,1," S2 ","3/10/15",628452,3572,1084,0,"< 1940"
"3511",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1354,111,NA,"S2"," 1518 BERGEN STREET                        ",11213,2,1,3,1899,1," S2 ","3/20/15",573000,3572,1084,0,"< 1940"
"3512",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1355,14,NA,"B9"," 1598 BERGEN STREET                        ",11213,2,0,2,1899,1," B9 ","5/12/15",720000,1785,2172,0,"< 1940"
"3513",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1356,60,NA,"B2"," 1289 ST MARKS AVENUE                      ",11213,2,0,2,1920,1," B2 ","4/1/15",645000,1600,1920,0,"< 1940"
"3514",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1357,63,NA,"B9"," 1377 ST. MARKS AVE                        ",11233,2,0,2,1910,1," B9 ","5/4/15",637500,1334,2129,1,"< 1940"
"3515",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1360,7,NA,"B1"," 153 SCHENECTADY AVENUE                    ",11213,2,0,2,1899,1," B1 ","9/3/15",927500,2793,1710,0,"< 1940"
"3516",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1360,54,NA,"S2"," 154 UTICA AVENUE                          ",11213,2,1,3,1911,1," S2 ","2/5/15",849000,3000,1800,0,"< 1940"
"3517",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1360,76,NA,"B9"," 1335 PROSPECT PLACE                       ",11213,2,0,2,1920,1," B9 ","5/14/15",785000,2160,2300,0,"< 1940"
"3518",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1360,82,NA,"B1"," 1323 PROSPECT PLACE                       ",11213,2,0,2,1899,1," B1 ","4/23/15",855100,2724,2555,1,"< 1940"
"3519",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1361,22,NA,"B9"," 1204 ST MARKS AVENUE                      ",11213,2,0,2,1910,1," B9 ","6/16/15",640000,2421,3172,1,"< 1940"
"3520",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1363,30,NA,"B1"," 1356 SAINT MARKS AVENUE                   ",11233,2,0,2,1910,1," B1 ","10/20/15",334000,1440,6174,0,"< 1940"
"3521",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1365,22,NA,"B2"," 1242 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B2 ","8/31/15",985000,1859,2129,0,"< 1940"
"3522",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1365,35,NA,"B9"," 1272 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B9 ","4/9/15",807200,1626,2300,0,"< 1940"
"3523",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1365,40,NA,"B9"," 1282 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B9 ","5/19/15",585000,1260,1800,0,"< 1940"
"3524",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1365,42,NA,"B9"," 1286 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B9 ","10/26/15",545000,1260,1817,1,"< 1940"
"3525",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1366,16,NA,"B9"," 1314 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B9 ","9/30/15",5e+05,2296,2000,0,"< 1940"
"3526",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1366,24,NA,"B9"," 1332 PROSPECT PLACE                       ",11213,2,0,2,1910,1," B9 ","10/22/15",530000,2600,2555,1,"< 1940"
"3527",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1366,31,NA,"B1"," 1346 PROSPECT PL                          ",11213,2,0,2,1910,1," B1 ","8/19/15",330000,2400,2566,1,"< 1940"
"3528",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1366,77,NA,"B9"," 1355 PARK PLACE                           ",11213,2,0,2,1910,1," B9 ","6/23/15",665000,2280,2555,1,"< 1940"
"3529",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1367,8,NA,"S2"," 173 UTICA AVENUE                          ",11213,2,1,3,1910,1," S2 ","5/29/15",650000,2655,1770,0,"< 1940"
"3530",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1367,8,NA,"S2"," 173 UTICA AVENUE                          ",11213,2,1,3,1910,1," S2 ","4/27/15",575000,2655,1770,1,"< 1940"
"3531",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,13,NA,"B1"," 1470 PROSPECT PLACE                       ",11213,2,0,2,1945,1," B1 ","8/31/15",630000,1932,1319,0,"1940 - 1979"
"3532",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,20,NA,"B1"," 1492 PROSPECT PLACE                       ",11213,2,0,2,2015,1," B1 ","12/8/15",6e+05,3019,1396,0,"> 1979"
"3533",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,21,NA,"B9"," 1494 PROSPECT PLACE                       ",11213,2,0,2,1940,1," B9 ","11/2/15",545000,1480,3194,1,"1940 - 1979"
"3534",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,56,NA,"B9"," 1561 PARK PLACE                           ",11213,2,0,2,1915,1," B9 ","3/16/15",705000,2952,1555,0,"< 1940"
"3535",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,74,NA,"B1"," 1515 PARK PLACE                           ",11213,2,0,2,1935,1," B1 ","11/13/15",1340000,2240,6832,0,"< 1940"
"3536",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1368,76,NA,"B1"," 1511 PARK PLACE                           ",11213,2,0,2,1935,1," B1 ","11/5/15",734442,2240,4544,0,"< 1940"
"3537",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1369,40,NA,"B1"," 1632 PROSPECT PLACE                       ",11233,2,0,2,2004,1," B1 ","5/11/15",530000,2934,1603,0,"> 1979"
"3538",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1369,41,NA,"B1"," 1634 PROSPECT PLACE                       ",11236,2,0,2,2004,1," B1 ","7/27/15",670000,2934,1603,1,"> 1979"
"3539",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1369,42,NA,"B1"," 1636 PROSPECT PLACE                       ",11233,2,0,2,2004,1," B1 ","1/14/16",585000,2934,1603,0,"> 1979"
"3540",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1370,16,NA,"B1"," 1176 PARK PLACE                           ",11213,2,0,2,1910,1," B1 ","11/24/15",750000,1948,2427,0,"< 1940"
"3541",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1371,31,NA,"B1"," 1296 PARK PLACE                           ",11213,2,0,2,1901,1," B1 ","5/6/15",670000,3192,3037,1,"< 1940"
"3542",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1371,67,NA,"B1"," 1313 STERLING PLACE                       ",11213,2,0,2,1901,1," B1 ","10/20/15",2e+05,3168,1800,0,"< 1940"
"3543",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1371,78,NA,"B1"," 1287 STERLING PL                          ",11213,2,0,2,1901,1," B1 ","10/16/15",170000,3300,2000,0,"< 1940"
"3544",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1372,12,NA,"B1"," 1332 PARK PLACE                           ",11213,2,0,2,1901,1," B1 ","5/1/15",930000,1614,1275,1,"< 1940"
"3545",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1373,62,NA,"B1"," 1487 STERLING PLACE                       ",11213,2,0,2,1901,1," B1 ","9/3/15",711000,3492,2555,1,"< 1940"
"3546",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1374,67,NA,"B1"," 1555 STERLING PLACE                       ",11213,2,0,2,1910,1," B1 ","1/4/16",650000,3360,2379,0,"< 1940"
"3547",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1375,1,NA,"S2"," 233 BUFFALO AVENUE                        ",11213,2,1,3,1910,1," S2 ","12/9/15",8e+05,2700,2775,0,"< 1940"
"3548",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1375,1,NA,"S2"," 233 BUFFALO AVENUE                        ",11213,2,1,3,1910,1," S2 ","7/16/15",395000,2700,2775,0,"< 1940"
"3549",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1376,23,NA,"B2"," 1224 STERLING PLACE                       ",11213,2,0,2,1899,1," B2 ","12/7/15",655000,1758,2221,0,"< 1940"
"3550",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1376,24,NA,"B2"," 1226 STERLING PLACE                       ",11213,2,0,2,1899,1," B2 ","3/17/15",845000,1758,2212,1,"< 1940"
"3551",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1376,45,NA,"B2"," 1270 STERLING PLACE                       ",11213,2,0,2,1899,1," B2 ","3/20/15",930000,2465,1626,0,"< 1940"
"3552",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1376,79,NA,"B1"," 1201 ST JOHNS PLACE                       ",11213,2,0,2,1899,1," B1 ","9/3/15",9e+05,2565,2470,0,"< 1940"
"3553",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1378,17,NA,"B1"," 1376 STERLING PLACE                       ",11213,2,0,2,1899,1," B1 ","8/25/15",304000,3492,2100,0,"< 1940"
"3554",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1378,34,NA,"B1"," 1416 STERLING PLACE                       ",11213,2,0,2,1899,1," B1 ","11/11/15",6e+05,3492,2405,1,"< 1940"
"3555",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1378,56,NA,"S2"," 1419 ST. JOHNS PLACE                      ",11213,2,1,3,1930,1," S2 ","8/5/15",650000,3300,2000,0,"< 1940"
"3556",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1379,6,NA,"S2"," 225 UTICA AVENUE                          ",11213,2,1,3,1925,1," S2 ","4/28/15",480000,3135,1950,0,"< 1940"
"3557",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1381,10,NA,"B3"," 239 BUFFALO AVENUE                        ",11213,2,0,2,1910,1," B3 ","9/24/15",464000,1228,2000,0,"< 1940"
"3558",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1382,16,NA,"B1"," 1198 ST JOHNS PLACE                       ",11213,2,0,2,1899,1," B1 ","9/24/15",675475,2391,1833,0,"< 1940"
"3559",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1384,67,NA,"B1"," 1327 LINCOLN PLACE                        ",11213,2,0,2,1901,1," B1 ","5/29/15",380000,1402,2160,0,"< 1940"
"3560",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1385,54,NA,"B1"," 1445 LINCOLN PLACE                        ",11213,2,0,2,1901,1," B1 ","11/30/15",450000,2280,2800,0,"< 1940"
"3561",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1385,55,NA,"B1"," 1443 LINCOLN PLACE                        ",11213,2,0,2,1901,1," B1 ","2/26/15",750000,2280,2800,1,"< 1940"
"3562",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1385,59,NA,"B1"," 1433 LINCOLN PLACE                        ",11213,2,0,2,1901,1," B1 ","9/24/15",910000,2280,3110,0,"< 1940"
"3563",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1385,77,NA,"B1"," 1393 LINCOLN PLACE                        ",11213,2,0,2,1920,1," B1 ","5/5/15",3e+05,2280,3006,0,"< 1940"
"3564",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1388,66,NA,"B1"," 901 EASTERN PARKWAY                       ",11213,2,0,2,1910,1," B1 ","12/17/15",749432,2320,3467,0,"< 1940"
"3565",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1391,12,NA,"B1"," 1386 LINCOLN PLACE                        ",11213,2,0,2,1901,1," B1 ","11/12/15",650000,3216,2000,0,"< 1940"
"3566",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1391,25,NA,"B1"," 1420 LINCOLN PLACE                        ",11213,2,0,2,1920,1," B1 ","8/27/15",630000,2280,2375,0,"< 1940"
"3567",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1393,30,NA,"B1"," 1596 LINCOLN PLACE                        ",11233,2,0,2,1899,1," B1 ","7/10/15",560000,1200,1946,0,"< 1940"
"3568",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1393,51,NA,"B9"," 1367 EASTERN PARKWAY                      ",11233,2,0,2,1910,1," B9 ","11/27/15",455000,2204,6069,1,"< 1940"
"3569",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1394,6,NA,"S2"," 874 EASTERN PARKWAY                       ",11213,2,1,3,1920,1," S2 ","11/25/15",150000,3600,2412,1,"< 1940"
"3570",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1394,6,NA,"S2"," 874 EASTERN PARKWAY                       ",11213,2,1,3,1920,1," S2 ","11/18/15",1500000,3600,2412,0,"< 1940"
"3571",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1394,60,NA,"B1"," 1591 UNION STREET                         ",11213,2,0,2,1901,1," B1 ","11/9/15",980000,3312,2000,1,"< 1940"
"3572",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1394,66,NA,"B1"," 1579 UNION STREET                         ",11213,2,0,2,1901,1," B1 ","7/14/15",997500,3312,2000,1,"< 1940"
"3573",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1395,78,NA,"B1"," 1625 UNION STREET                         ",11213,2,0,2,1901,1," B1 ","6/10/15",777000,3552,2000,0,"< 1940"
"3574",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1401,15,NA,"B1"," 1598 UNION ST                             ",11213,2,0,2,1901,1," B1 ","2/5/15",983000,3520,2000,0,"< 1940"
"3575",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1401,38,NA,"B1"," 1642 UNION STREET                         ",11213,2,0,2,1901,1," B1 ","10/30/15",550000,3960,2100,1,"< 1940"
"3576",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1403,74,NA,"B1"," 1707 PRESIDENT STREET                     ",11213,2,0,2,1920,1," B1 ","2/12/15",720000,4320,2640,0,"< 1940"
"3577",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1406,24,NA,"B1"," 1518 PRESIDENT STREET                     ",11213,2,0,2,1901,1," B1 ","3/11/15",645000,3492,2405,1,"< 1940"
"3578",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1406,36,NA,"B1"," 1540 PRESIDENT STREET                     ",11213,2,0,2,1901,1," B1 ","4/24/15",1350000,3552,2886,0,"< 1940"
"3579",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1406,71,NA,"B3"," 1461 CARROLL STREET                       ",11213,2,0,2,1920,1," B3 ","8/18/15",1125000,1844,2405,0,"< 1940"
"3580",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1407,37,NA,"B1"," 1608 PRESIDENT STREET                     ",11213,2,0,2,1901,1," B1 ","10/13/15",740000,3492,2560,1,"< 1940"
"3581",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1408,54,NA,"B1"," 1633 CARROLL STREET                       ",11213,2,0,2,1920,1," B1 ","11/9/15",840000,3056,3006,0,"< 1940"
"3582",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1413,25,NA,"B1"," 1580 CARROLL STREET                       ",11213,2,0,2,1925,1," B1 ","5/29/15",999000,2400,3194,1,"< 1940"
"3583",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1415,37,NA,"B3"," 24 FORD STREET                            ",11213,2,0,2,1901,1," B3 ","5/7/15",999500,1422,5800,1,"< 1940"
"3584",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1422,28,NA,"B1"," 810 MONTGOMERY STREET                     ",11213,2,0,2,1920,1," B1 ","3/3/15",990000,3165,3194,0,"< 1940"
"3585",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1422,61,NA,"B1"," 709 EMPIRE BOULEVARD                      ",11213,2,0,2,1930,1," B1 ","5/8/15",9e+05,2917,2819,0,"< 1940"
"3586",3,"CROWN HEIGHTS            ","02  TWO FAMILY DWELLINGS","1",1423,77,NA,"B1"," 426 SCHENECTADY AVENUE                    ",11213,2,0,2,1920,1," B1 ","3/19/15",750000,3384,2769,0,"< 1940"
"3587",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3483,21,NA,"B2"," 68 HIGHLAND BOULEVARD                     ",11207,2,0,2,1910,1," B2 ","11/3/15",375000,1600,989,1,"< 1940"
"3588",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3483,34,NA,"B1"," 34 MARGINAL ST WEST                       ",11207,2,0,2,1910,1," B1 ","8/25/15",350000,1900,2500,1,"< 1940"
"3589",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3488,5,NA,"B1"," 59 SUNNYSIDE AVENUE                       ",11207,2,0,2,1920,1," B1 ","11/9/15",732000,1800,6100,0,"< 1940"
"3590",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3661,24,NA,"B3"," 64 VERMONT STREET                         ",11207,2,0,2,2007,1," B3 ","3/5/15",540000,1880,1500,0,"> 1979"
"3591",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3661,27,NA,"B3"," 74 VERMONT STREET                         ",11207,2,0,2,2007,1," B3 ","10/28/15",650000,2000,2000,0,"> 1979"
"3592",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3661,28,NA,"B3"," 76 VERMONT STREET                         ",11207,2,0,2,2007,1," B3 ","10/6/15",690000,2000,3150,0,"> 1979"
"3593",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3663,4,NA,"B3"," 47 WYONA STREET                           ",11207,2,0,2,1910,1," B3 ","3/6/15",550000,1584,2500,0,"< 1940"
"3594",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3663,13,NA,"B2"," 21 WYONA STREET                           ",11207,2,0,2,1901,1," B2 ","2/9/15",492500,1848,1875,0,"< 1940"
"3595",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3663,36,NA,"B2"," 52 BRADFORD STREET                        ",11207,2,0,2,1910,1," B2 ","10/30/15",570000,1479,2500,1,"< 1940"
"3596",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3663,36,NA,"B2"," 52 BRADFORD STREET                        ",11207,2,0,2,1910,1," B2 ","7/14/15",264654,1479,2500,1,"< 1940"
"3597",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3884,307,NA,"B3"," 35 BULWER PLACE                           ",11207,2,0,2,1925,1," B3 ","12/24/15",675000,1564,2625,1,"< 1940"
"3598",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3884,307,NA,"B3"," 35 BULWER PLACE                           ",11207,2,0,2,1925,1," B3 ","7/29/15",113000,1564,2625,1,"< 1940"
"3599",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3885,203,NA,"B3"," 5 BULWER PL                               ",11207,2,0,2,1925,1," B3 ","5/8/15",475000,1340,2416,0,"< 1940"
"3600",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3886,89,NA,"B1"," 147 SUNNYSIDE AVE                         ",11207,2,0,2,1910,1," B1 ","6/4/15",536850,2408,2400,0,"< 1940"
"3601",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3888,114,NA,"B1"," 34 SUNNYSIDE COURT                        ",11207,2,0,2,1901,1," B1 ","4/6/15",593000,2850,1600,0,"< 1940"
"3602",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3890,432,NA,"B1"," 96 BULWER PLACE                           ",11207,2,0,2,1925,1," B1 ","11/30/15",325000,2296,2625,0,"< 1940"
"3603",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3896,23,NA,"B3"," 36 HENDRIX STREET                         ",11207,2,0,2,1910,1," B3 ","6/12/15",260000,1448,1200,0,"< 1940"
"3604",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3897,59,NA,"B1"," 57 HENDRIX STREET                         ",11207,2,0,2,1920,1," B1 ","9/24/15",555000,2646,1600,1,"< 1940"
"3605",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3905,15,NA,"B1"," 8 NORWOOD AVENUE                          ",11208,2,0,2,1910,1," B1 ","6/4/15",575000,2208,4348,1,"< 1940"
"3606",3,"CYPRESS HILLS            ","02  TWO FAMILY DWELLINGS","1",3909,29,NA,"B1"," 109 RIDGEWOOD AVENUE                      ",11208,2,0,2,1901,1," B1 ","9/24/15",6e+05,2352,2500,0,"< 1940"
